geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL
Enschede,Total,Total,Total,Total,c00_infant_mortality,13954,0.652142754765659,69.7977076598038,Total,1,Zuigelingensterfte
Enschede,Total,Total,Single Parent,Total,c00_infant_mortality,1375,0.8,36.9186213107976,Total,1,Zuigelingensterfte
Enschede,Total,Total,Two Parents,Total,c00_infant_mortality,12534,0.606350726025211,73.4856785166634,Total,1,Zuigelingensterfte
Enschede,Total,No Migration Background,Total,Total,c00_infant_mortality,8883,0.529100529100529,76.6603332550856,Total,1,Zuigelingensterfte
Enschede,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,8219,0.511011071906558,79.5051420751548,Total,1,Zuigelingensterfte
Enschede,Total,Turkey,Total,Total,c00_infant_mortality,1025,0.975609756097561,59.7935852196346,Total,1,Zuigelingensterfte
Enschede,Total,Overig,Total,Total,c00_infant_mortality,3381,0.946465542738835,58.5354082913228,Total,1,Zuigelingensterfte
Enschede,Total,Overig,Two Parents,Total,c00_infant_mortality,2876,0.834492350486787,62.915065740599,Total,1,Zuigelingensterfte
Enschede,Total,With Migration Background,Total,Total,c00_infant_mortality,5071,0.867678958785249,57.7762714218058,Total,1,Zuigelingensterfte
Enschede,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,4315,0.787949015063731,62.0201000723434,Total,1,Zuigelingensterfte
Enschede,Men,Total,Total,Total,c00_infant_mortality,7256,0.675303197353914,69.8119861066977,Total,1,Zuigelingensterfte
Enschede,Men,Total,Two Parents,Total,c00_infant_mortality,6540,0.611620795107034,73.3258664630572,Total,1,Zuigelingensterfte
Enschede,Men,No Migration Background,Total,Total,c00_infant_mortality,4607,0.477534187106577,76.8426671959245,Total,1,Zuigelingensterfte
Enschede,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,4273,0.468055230517201,79.5036403995242,Total,1,Zuigelingensterfte
Enschede,Men,Overig,Total,Total,c00_infant_mortality,1772,1.18510158013544,58.1281535115993,Total,1,Zuigelingensterfte
Enschede,Men,Overig,Two Parents,Total,c00_infant_mortality,1503,0.998003992015968,62.627180237176,Total,1,Zuigelingensterfte
Enschede,Men,With Migration Background,Total,Total,c00_infant_mortality,2649,1.01925254813137,57.5845992520101,Total,1,Zuigelingensterfte
Enschede,Men,With Migration Background,Two Parents,Total,c00_infant_mortality,2267,0.882223202470225,61.6815664937041,Total,1,Zuigelingensterfte
Enschede,Women,Total,Total,Total,c00_infant_mortality,6698,0.627052851597492,69.7822396976267,Total,1,Zuigelingensterfte
Enschede,Women,Total,Two Parents,Total,c00_infant_mortality,5994,0.600600600600601,73.6600480246021,Total,1,Zuigelingensterfte
Enschede,Women,No Migration Background,Total,Total,c00_infant_mortality,4276,0.58465855940131,76.4638850639152,Total,1,Zuigelingensterfte
Enschede,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,3946,0.557526609224531,79.5067681927345,Total,1,Zuigelingensterfte
Enschede,Women,Overig,Total,Total,c00_infant_mortality,1609,0.683654443753884,58.9839200810494,Total,1,Zuigelingensterfte
Enschede,Women,With Migration Background,Total,Total,c00_infant_mortality,2422,0.701899256812552,57.9859079113965,Total,1,Zuigelingensterfte
Enschede,Women,With Migration Background,Two Parents,Total,c00_infant_mortality,2048,0.68359375,62.3948342631518,Total,1,Zuigelingensterfte
Hardenberg,Total,Total,Total,Total,c00_infant_mortality,5881,0.714164257779289,75.0204577139212,Total,1,Zuigelingensterfte
Hardenberg,Total,Total,Two Parents,Total,c00_infant_mortality,5733,0.680272108843537,75.8304741810122,Total,1,Zuigelingensterfte
Hardenberg,Total,No Migration Background,Total,Total,c00_infant_mortality,5417,0.683034890160606,76.0953467084584,Total,1,Zuigelingensterfte
Hardenberg,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5316,0.639578630549285,76.6266715351394,Total,1,Zuigelingensterfte
Hardenberg,Men,Total,Total,Total,c00_infant_mortality,3017,0.662910175671197,74.7951601112225,Total,1,Zuigelingensterfte
Hardenberg,Men,Total,Two Parents,Total,c00_infant_mortality,2945,0.611205432937182,75.6181978199953,Total,1,Zuigelingensterfte
Hardenberg,Men,No Migration Background,Total,Total,c00_infant_mortality,2767,0.578243585110228,75.9284701937161,Total,1,Zuigelingensterfte
Hardenberg,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2718,0.515084621044886,76.4819762357351,Total,1,Zuigelingensterfte
Hardenberg,Women,Total,Total,Total,c00_infant_mortality,2864,0.768156424581006,75.2577911173227,Total,1,Zuigelingensterfte
Hardenberg,Women,Total,Two Parents,Total,c00_infant_mortality,2788,0.753228120516499,76.0547044117132,Total,1,Zuigelingensterfte
Hardenberg,Women,No Migration Background,Total,Total,c00_infant_mortality,2650,0.792452830188679,76.2695909787572,Total,1,Zuigelingensterfte
Hardenberg,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2598,0.769822940723634,76.7780502201975,Total,1,Zuigelingensterfte
Hellendoorn,Total,Total,Total,Total,c00_infant_mortality,2792,0.501432664756447,79.5777013514801,Total,1,Zuigelingensterfte
Hellendoorn,Total,Total,Two Parents,Total,c00_infant_mortality,2736,0.43859649122807,80.3361628873763,Total,1,Zuigelingensterfte
Hellendoorn,Total,No Migration Background,Total,Total,c00_infant_mortality,2571,0.466744457409568,80.748755403405,Total,1,Zuigelingensterfte
Hellendoorn,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2539,0.433241433635289,81.1472662576878,Total,1,Zuigelingensterfte
Hengelo,Total,Total,Total,Total,c00_infant_mortality,7017,0.513039760581445,75.3100519864712,Total,1,Zuigelingensterfte
Hengelo,Total,Total,Two Parents,Total,c00_infant_mortality,6521,0.460052139242447,78.0893189605753,Total,1,Zuigelingensterfte
Hengelo,Total,No Migration Background,Total,Total,c00_infant_mortality,4920,0.467479674796748,81.191790793055,Total,1,Zuigelingensterfte
Hengelo,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4654,0.451224752900731,83.3809724288945,Total,1,Zuigelingensterfte
Hengelo,Total,With Migration Background,Total,Total,c00_infant_mortality,2097,0.619933237958989,61.5102642285351,Total,1,Zuigelingensterfte
Hengelo,Men,Total,Total,Total,c00_infant_mortality,3568,0.420403587443946,75.2919809147291,Total,1,Zuigelingensterfte
Hengelo,Men,Total,Two Parents,Total,c00_infant_mortality,3327,0.36068530207394,78.0266842225963,Total,1,Zuigelingensterfte
Hengelo,Women,Total,Total,Total,c00_infant_mortality,3449,0.608872136851261,75.3287465599638,Total,1,Zuigelingensterfte
Hengelo,Women,Total,Two Parents,Total,c00_infant_mortality,3194,0.563556668753914,78.1545618451264,Total,1,Zuigelingensterfte
Hengelo,Women,No Migration Background,Total,Total,c00_infant_mortality,2415,0.579710144927536,81.5945869348549,Total,1,Zuigelingensterfte
Hengelo,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2277,0.57092665788318,83.7534980827709,Total,1,Zuigelingensterfte
Kampen,Total,Total,Total,Total,c00_infant_mortality,5890,0.747028862478778,75.3946297798632,Total,1,Zuigelingensterfte
Kampen,Total,Total,Two Parents,Total,c00_infant_mortality,5707,0.770983003329245,76.4847607346578,Total,1,Zuigelingensterfte
Kampen,Total,No Migration Background,Total,Total,c00_infant_mortality,5192,0.731895223420647,77.2225660974679,Total,1,Zuigelingensterfte
Kampen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5064,0.750394944707741,78.0938567902168,Total,1,Zuigelingensterfte
Kampen,Men,Total,Total,Total,c00_infant_mortality,3039,0.855544587035209,75.6427112109244,Total,1,Zuigelingensterfte
Kampen,Men,Total,Two Parents,Total,c00_infant_mortality,2945,0.882852292020373,76.6957463184597,Total,1,Zuigelingensterfte
Kampen,Men,No Migration Background,Total,Total,c00_infant_mortality,2647,0.755572346052135,77.3963209712278,Total,1,Zuigelingensterfte
Kampen,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2583,0.774293457220287,78.2010764648526,Total,1,Zuigelingensterfte
Kampen,Women,Total,Total,Total,c00_infant_mortality,2851,0.631357418449667,75.130189418939,Total,1,Zuigelingensterfte
Kampen,Women,Total,Two Parents,Total,c00_infant_mortality,2762,0.651701665459812,76.2597960191269,Total,1,Zuigelingensterfte
Kampen,Women,No Migration Background,Total,Total,c00_infant_mortality,2545,0.707269155206287,77.0418473741506,Total,1,Zuigelingensterfte
Kampen,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2481,0.725513905683192,77.9822290515693,Total,1,Zuigelingensterfte
Losser,Total,Total,Total,Total,c00_infant_mortality,1678,0.715137067938021,79.6814328095558,Total,1,Zuigelingensterfte
Losser,Total,Total,Two Parents,Total,c00_infant_mortality,1605,0.685358255451713,81.4487355296313,Total,1,Zuigelingensterfte
Losser,Total,No Migration Background,Total,Total,c00_infant_mortality,1443,0.693000693000693,82.6258389825146,Total,1,Zuigelingensterfte
Noordoostpolder,Total,Total,Total,Total,c00_infant_mortality,4804,0.499583680266445,72.6493125553428,Total,1,Zuigelingensterfte
Noordoostpolder,Total,Total,Two Parents,Total,c00_infant_mortality,4534,0.441111601235113,74.4525862470773,Total,1,Zuigelingensterfte
Noordoostpolder,Total,No Migration Background,Total,Total,c00_infant_mortality,3847,0.441902781388095,76.2274099749728,Total,1,Zuigelingensterfte
Noordoostpolder,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3730,0.402144772117962,77.0244646842032,Total,1,Zuigelingensterfte
Noordoostpolder,Women,Total,Total,Total,c00_infant_mortality,2342,0.597779675491033,72.884605117408,Total,1,Zuigelingensterfte
Noordoostpolder,Women,Total,Two Parents,Total,c00_infant_mortality,2229,0.53835800807537,74.512436492211,Total,1,Zuigelingensterfte
Noordoostpolder,Women,No Migration Background,Total,Total,c00_infant_mortality,1878,0.53248136315229,75.9326000372691,Total,1,Zuigelingensterfte
Oldenzaal,Total,Total,Total,Total,c00_infant_mortality,2871,0.417972831765935,85.3265546320826,Total,1,Zuigelingensterfte
Ommen,Total,Total,Total,Total,c00_infant_mortality,1525,0.918032786885246,81.7058431884731,Total,1,Zuigelingensterfte
Ommen,Total,Total,Two Parents,Total,c00_infant_mortality,1499,0.933955970647098,82.4774655166553,Total,1,Zuigelingensterfte
Ommen,Total,No Migration Background,Total,Total,c00_infant_mortality,1405,0.925266903914591,83.3694041732817,Total,1,Zuigelingensterfte
Ommen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1392,0.933908045977012,83.6982440936116,Total,1,Zuigelingensterfte
Raalte,Total,Total,Total,Total,c00_infant_mortality,3012,0.531208499335989,83.884640282391,Total,1,Zuigelingensterfte
Raalte,Total,Total,Two Parents,Total,c00_infant_mortality,2928,0.546448087431694,85.0118975043721,Total,1,Zuigelingensterfte
Raalte,Total,No Migration Background,Total,Total,c00_infant_mortality,2785,0.574506283662478,85.5312933107823,Total,1,Zuigelingensterfte
Raalte,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2722,0.587803085966201,86.382116761384,Total,1,Zuigelingensterfte
Staphorst,Total,Total,Total,Total,c00_infant_mortality,2175,0.781609195402299,78.977817103731,Total,1,Zuigelingensterfte
Staphorst,Total,Total,Two Parents,Total,c00_infant_mortality,2160,0.740740740740741,79.1703474608019,Total,1,Zuigelingensterfte
Staphorst,Total,No Migration Background,Total,Total,c00_infant_mortality,2094,0.764087870105062,79.5751668997702,Total,1,Zuigelingensterfte
Staphorst,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2083,0.768122899663946,79.6839740093224,Total,1,Zuigelingensterfte
Staphorst,Men,Total,Total,Total,c00_infant_mortality,1142,0.875656742556918,78.5561726452288,Total,1,Zuigelingensterfte
Tubbergen,Total,Total,Total,Total,c00_infant_mortality,1762,1.02156640181612,88.3560652209121,Total,1,Zuigelingensterfte
Tubbergen,Total,Total,Two Parents,Total,c00_infant_mortality,1735,0.979827089337176,89.0607671959274,Total,1,Zuigelingensterfte
Tubbergen,Total,No Migration Background,Total,Total,c00_infant_mortality,1679,1.01250744490768,89.4070521586939,Total,1,Zuigelingensterfte
Tubbergen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1661,1.02347983142685,89.8497687325962,Total,1,Zuigelingensterfte
Urk,Total,Total,Total,Total,c00_infant_mortality,2609,0.881563817554619,76.6260584204931,Total,1,Zuigelingensterfte
Urk,Total,Total,Two Parents,Total,c00_infant_mortality,2558,0.89913995308835,77.2636869407051,Total,1,Zuigelingensterfte
Urk,Total,No Migration Background,Total,Total,c00_infant_mortality,2480,0.92741935483871,77.3661162310064,Total,1,Zuigelingensterfte
Urk,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2442,0.941850941850942,77.8682883204472,Total,1,Zuigelingensterfte
Urk,Women,Total,Total,Total,c00_infant_mortality,1294,1.15919629057187,77.457978940415,Total,1,Zuigelingensterfte
Urk,Women,Total,Two Parents,Total,c00_infant_mortality,1272,1.17924528301887,78.1102997951622,Total,1,Zuigelingensterfte
Urk,Women,No Migration Background,Total,Total,c00_infant_mortality,1236,1.21359223300971,78.5644730547382,Total,1,Zuigelingensterfte
Urk,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1223,1.22649223221586,78.9616118416299,Total,1,Zuigelingensterfte
Wierden,Total,Total,Total,Total,c00_infant_mortality,2263,0.66283694211224,87.5351543209875,Total,1,Zuigelingensterfte
Wierden,Total,Total,Two Parents,Total,c00_infant_mortality,2228,0.628366247755835,88.0764217038085,Total,1,Zuigelingensterfte
Wierden,Total,No Migration Background,Total,Total,c00_infant_mortality,2053,0.681928884559182,89.5316578949547,Total,1,Zuigelingensterfte
Wierden,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2032,0.688976377952756,89.8597088365449,Total,1,Zuigelingensterfte
Wierden,Women,Total,Total,Total,c00_infant_mortality,1129,0.974313551815766,87.9538430831059,Total,1,Zuigelingensterfte
Wierden,Women,Total,Two Parents,Total,c00_infant_mortality,1111,0.99009900990099,88.3627238070754,Total,1,Zuigelingensterfte
Wierden,Women,No Migration Background,Total,Total,c00_infant_mortality,1018,1.08055009823183,90.284130301549,Total,1,Zuigelingensterfte
Wierden,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1008,1.09126984126984,90.5118244750184,Total,1,Zuigelingensterfte
Zwolle,Total,Total,Total,Total,c00_infant_mortality,14188,0.655483507189174,82.5063560055574,Total,1,Zuigelingensterfte
Zwolle,Total,Total,Two Parents,Total,c00_infant_mortality,13215,0.590238365493757,85.6187839411055,Total,1,Zuigelingensterfte
Zwolle,Total,No Migration Background,Total,Total,c00_infant_mortality,11061,0.63285417231715,87.0904349648041,Total,1,Zuigelingensterfte
Zwolle,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,10586,0.585679198941999,88.8897110370754,Total,1,Zuigelingensterfte
Zwolle,Total,Overig,Total,Total,c00_infant_mortality,2213,0.768187980117488,69.6041499858599,Total,1,Zuigelingensterfte
Zwolle,Total,Overig,Two Parents,Total,c00_infant_mortality,1903,0.683131897004729,75.2363107447074,Total,1,Zuigelingensterfte
Zwolle,Total,With Migration Background,Total,Total,c00_infant_mortality,3127,0.735529261272785,66.2912944870965,Total,1,Zuigelingensterfte
Zwolle,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,2629,0.608596424496006,72.4479835463024,Total,1,Zuigelingensterfte
Zwolle,Men,Total,Total,Total,c00_infant_mortality,7170,0.739191073919107,82.0976339225674,Total,1,Zuigelingensterfte
Zwolle,Men,Total,Two Parents,Total,c00_infant_mortality,6662,0.615430801561093,85.3550076046992,Total,1,Zuigelingensterfte
Zwolle,Men,No Migration Background,Total,Total,c00_infant_mortality,5565,0.646900269541779,86.7145211743993,Total,1,Zuigelingensterfte
Zwolle,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,5313,0.564652738565782,88.7030675014413,Total,1,Zuigelingensterfte
Zwolle,Men,Overig,Total,Total,c00_infant_mortality,1143,1.13735783027122,70.0575776828339,Total,1,Zuigelingensterfte
Zwolle,Men,With Migration Background,Total,Total,c00_infant_mortality,1605,1.05919003115265,66.0895482176177,Total,1,Zuigelingensterfte
Zwolle,Men,With Migration Background,Two Parents,Total,c00_infant_mortality,1349,0.815418828762046,72.1687642901026,Total,1,Zuigelingensterfte
Zwolle,Women,Total,Total,Total,c00_infant_mortality,7018,0.569962952408093,82.9239304334626,Total,1,Zuigelingensterfte
Zwolle,Women,Total,Two Parents,Total,c00_infant_mortality,6553,0.564626888448039,85.8869478283539,Total,1,Zuigelingensterfte
Zwolle,Women,No Migration Background,Total,Total,c00_infant_mortality,5496,0.61863173216885,87.4710681969007,Total,1,Zuigelingensterfte
Zwolle,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,5273,0.606865162146786,89.0777704159535,Total,1,Zuigelingensterfte
Aalten,Total,Total,Total,Total,c00_infant_mortality,2276,0.615114235500879,79.3977810103773,Total,1,Zuigelingensterfte
Aalten,Total,Total,Two Parents,Total,c00_infant_mortality,2220,0.630630630630631,80.2643462763812,Total,1,Zuigelingensterfte
Aalten,Total,No Migration Background,Total,Total,c00_infant_mortality,1999,0.700350175087544,81.2434479328743,Total,1,Zuigelingensterfte
