"geografie","geslacht","migratieachtergrond","huishouden","bins","opleiding_ouders","uitkomst","mean","parents_income","N","type","uitkomst_NL","subgroep","sample","sd"
"Nederland","Vrouwen","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",54.4973544973545,55.0408324751583,8154,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","wo","c11_vmbo_gl_final",82.3529411764706,87.9949373563413,940,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","hbo","c11_vmbo_gl_final",78.4341637010676,83.7251990109351,1412,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_final",58.8982072786028,47.6023137153113,13044,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","wo","c11_vmbo_gl_final",71.4285714285714,75.3166128094567,140,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_final",73.2142857142857,70.7840716707927,226,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",55.5263157894737,42.0061549848092,2291,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_final",84.3631778058008,90.2769155310272,798,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_final",79.4741306191688,86.2415824842977,1184,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",59.6533957845433,48.8524284403489,10711,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","wo","c11_vmbo_gl_final",90.8340214698596,144.542497785389,1214,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","hbo","c11_vmbo_gl_final",79.2902284880895,100.594348378976,2067,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_final",58.4837040145475,62.5060611661821,7182,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","wo","c11_vmbo_gl_final",85.3556485355649,116.633245759251,241,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_final",75.2525252525252,83.2240249322626,599,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",52.487714987715,47.8937047885847,3273,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_final",92.173017507724,151.586956539264,972,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_final",80.9327846364883,107.927420974549,1463,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",64.2989173488249,76.0345534453454,3802,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","wo","c11_vmbo_gl_final",92.2868741542625,171.060354511344,739,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","hbo","c11_vmbo_gl_final",79.9787007454739,100.92851399843,943,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_final",50.0298507462687,51.824148064841,3368,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","wo","c11_vmbo_gl_final",85.5855855855856,129.130518274259,111,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_final",72.3140495867769,74.5310327488585,244,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",44.5845272206304,40.1558680931434,1759,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_final",93.4713375796178,178.471519833504,628,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_final",82.7338129496403,110.300014918801,697,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",57.050032488629,66.3956950349312,1543,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","wo","c11_vmbo_gl_final",92.8143411047888,153.27511287777,19921,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","hbo","c11_vmbo_gl_final",84.0003807166992,104.77133128387,21088,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_final",62.1904699482205,61.2748964310633,76645,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","wo","c11_vmbo_gl_final",88.5070637647957,123.371836320828,2630,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_final",79.2986129285527,86.214027003863,3843,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",55.7519869574078,48.1034989893112,19756,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_final",93.4912616849562,157.896483255283,17274,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_final",85.0795871960819,109.016345285634,17203,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_final",64.6356268075838,66.2620238470605,56238,"parents_edu","Schooladvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","wo","c11_havo_final",76.7013543499885,162.600609483028,131008,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","hbo","c11_havo_final",58.6693631598498,114.405454636923,170057,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","geen hbo of wo","c11_havo_final",34.2315974681036,76.0725303943175,415281,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","wo","c11_havo_final",69.3986202759448,141.872706395756,13377,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","hbo","c11_havo_final",50.5363929378939,100.166493530657,20874,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","geen hbo of wo","c11_havo_final",27.2525509513628,58.5576335583747,74353,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","wo","c11_havo_final",77.5464956638157,164.996580657662,117546,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","hbo","c11_havo_final",59.826564318535,116.438657818897,149009,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","geen hbo of wo","c11_havo_final",35.8603157295914,80.1709962645771,338537,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","wo","c11_havo_final",77.4533675616716,166.950950036529,90954,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","hbo","c11_havo_final",59.5048796407704,117.674155969135,127473,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_havo_final",35.4311567807983,84.652644056544,261617,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","wo","c11_havo_final",71.7726759503199,153.739829670101,7987,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_havo_final",52.0867083236905,108.633545592689,13006,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_havo_final",28.6200680953335,70.1159012314569,35142,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_havo_final",78.0080730929131,168.242126607604,82919,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_havo_final",60.3624922216672,118.720763892697,114368,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_havo_final",36.5658992325659,87.0771271095758,225382,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","wo","c11_havo_final",61.8439716312057,108.397051378761,1416,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","hbo","c11_havo_final",44.5093945720251,83.4684638383046,2402,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","geen hbo of wo","c11_havo_final",23.9861523244313,53.0538764782493,20284,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","wo","c11_havo_final",56.2189054726368,94.4464216589473,202,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","hbo","c11_havo_final",37.9052369077307,73.4601723007729,404,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","geen hbo of wo","c11_havo_final",20.6850053937433,43.8693325925987,3725,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","wo","c11_havo_final",62.8831814415907,110.79600539875,1212,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","hbo","c11_havo_final",45.8333333333333,85.4697693357929,1996,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c11_havo_final",24.7795682578291,55.2028959556545,16492,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","wo","c11_havo_final",56.7948023822415,89.8828290639021,1854,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","hbo","c11_havo_final",49.7723292469352,84.0074740210195,2868,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","geen hbo of wo","c11_havo_final",28.6765551339542,47.6825132409388,26189,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","wo","c11_havo_final",47.9553903345725,85.2479449247823,270,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","hbo","c11_havo_final",39.2070484581498,71.3181360601299,456,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c11_havo_final",24.4228694714132,42.8944562972287,4661,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","wo","c11_havo_final",58.3492063492064,90.7091658030718,1581,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","hbo","c11_havo_final",51.8564872757614,86.4400410194402,2408,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c11_havo_final",29.6291099574388,48.7792392862223,21453,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","wo","c11_havo_final",69.5722356739306,144.713583096019,2486,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","hbo","c11_havo_final",48.7016052880076,99.9243997367263,4252,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","geen hbo of wo","c11_havo_final",28.4153005464481,62.4068943538288,14352,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","wo","c11_havo_final",58.0838323353293,115.724692099015,504,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","hbo","c11_havo_final",43.399209486166,80.9476740388649,1272,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","geen hbo of wo","c11_havo_final",22.9786571116996,47.6256102310773,6462,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","wo","c11_havo_final",72.5152129817444,152.413663827233,1977,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","hbo","c11_havo_final",50.9790681971641,108.245812909281,2971,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","geen hbo of wo","c11_havo_final",33.3681871650765,75.8195160182324,7681,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","wo","c11_havo_final",73.3244857332449,167.961490858076,1508,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","hbo","c11_havo_final",49.6739130434783,100.724832907483,1846,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","geen hbo of wo","c11_havo_final",22.4486645051721,52.3816899088911,6509,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","wo","c11_havo_final",62.0253164556962,123.822288434789,237,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","hbo","c11_havo_final",34.1269841269841,75.0363831098126,507,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","geen hbo of wo","c11_havo_final",16.9188861985472,39.7656635795258,3328,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","wo","c11_havo_final",75.4731861198738,176.408604507764,1269,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","hbo","c11_havo_final",55.6724267468069,110.724619955158,1334,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","geen hbo of wo","c11_havo_final",28.7729658792651,67.362486772912,3056,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","wo","c11_havo_final",74.9918601447642,152.721923841068,40054,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","hbo","c11_havo_final",56.1660619197964,104.620766375578,42584,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_havo_final",32.186124968127,61.4646613035045,153664,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","wo","c11_havo_final",65.8713886300093,124.287787361954,5390,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_havo_final",47.9677914110429,86.1702455491134,7868,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_havo_final",26.0252163418329,48.1987892910146,39211,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_havo_final",76.4402606806662,157.224685182362,34627,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_havo_final",58.0563918480778,108.904235964783,34641,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_havo_final",34.4534236975401,66.4153727206992,113155,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","wo","c11_havo_final",76.902013585271,162.491271610611,66265,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","hbo","c11_havo_final",58.5491263581583,114.424426365001,86204,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","geen hbo of wo","c11_havo_final",33.6028933092224,76.2898114286791,208146,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","wo","c11_havo_final",68.8693098384728,142.494346370841,6833,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","hbo","c11_havo_final",50.2084122773778,101.046791178638,10603,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","geen hbo of wo","c11_havo_final",26.5992531821527,59.0205370278467,36920,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","wo","c11_havo_final",77.8421079283628,164.832026102968,59384,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","hbo","c11_havo_final",59.7400528391063,116.339060014394,75518,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","geen hbo of wo","c11_havo_final",35.2158958838487,80.2859581179324,170031,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","wo","c11_havo_final",77.6290921730063,166.993707174738,46132,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","hbo","c11_havo_final",59.349480110951,117.730270896105,64708,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_havo_final",34.6127657621128,84.8866199337358,131127,"parents_edu","Schooladvies havo of hoger",NA,NA,NA
